gene_id,gene_name,runon_chr,runon_start,runon_end,runon_strand,runon_width,runon_base_mean,runon_log2FC,runon_padj,gene_log2FC,gene_padj,stc15_time_v_vehicle,tissue,time
ENSMUSG00000020420,Zfp607a,7,27579908,27599907,+,20000,431.191809645397,1.26002032435055,8.90090436116511e-05,0.113560878828631,0.545277825429474,1,Tumour,1h
ENSMUSG00000020638,Cmpk2,12,26529837,26549836,+,20000,55.0335220232991,2.13762969887072,1.78214720705652e-07,0.582999441767344,0.208409545982289,1,Tumour,1h
ENSMUSG00000020766,Galk1,11,115879283,115899282,-,20000,184.455163378439,0.956149089231023,0.00026551568136943,-1.48880875986083,2.01882887560639e-07,1,Tumour,1h
ENSMUSG00000021171,Esyt2,12,116336712,116356711,+,20000,164.378599039098,2.03856917041566,1.43482512664105e-06,-0.108544203873583,0.694143163266089,1,Tumour,1h
ENSMUSG00000021366,Hivep1,13,42338503,42358502,+,20000,34.1251325309729,2.10856131737714,4.46546273783662e-05,1.45006148340631,0.00177438865512759,1,Tumour,1h
ENSMUSG00000021457,Syk,13,52802829,52822828,+,20000,14.1496858243365,4.72367583622238,9.83246159504169e-08,1.16625903298255,0.000537945329712843,1,Tumour,1h
ENSMUSG00000021504,B4galt7,13,55758256,55770817,+,12562,145.712155261371,1.7246895858414,1.54016057361427e-05,-0.628764907546715,0.022883650384735,1,Tumour,1h
ENSMUSG00000021886,Gpr65,12,98242904,98262903,+,20000,32.7583665798118,3.56143438660321,NA,1.15801365204625,0.0427492150469541,1,Tumour,1h
ENSMUSG00000022043,Trim35,14,66548874,66568873,+,20000,59.3568507106361,2.46740285937479,3.22326595521944e-06,-0.0599611774301585,0.751781862911967,1,Tumour,1h
ENSMUSG00000022102,Dok2,14,71015936,71035935,+,20000,25.6814114901724,3.95343588855143,2.87119089835438e-08,1.79853619217152,0.00014785896088963,1,Tumour,1h
ENSMUSG00000022105,Rb1,14,73412942,73432941,-,20000,1059.21722154467,1.43124465491768,2.51213151197681e-06,-0.225407371997024,0.17319413327829,1,Tumour,1h
ENSMUSG00000022280,Rnf19a,15,36220079,36240078,-,20000,124.160563892554,1.76421350328393,6.34328328953273e-06,-0.601883285226889,0.00611596085127761,1,Tumour,1h
ENSMUSG00000022387,Brd1,15,88551237,88571236,-,20000,45.0304408923643,1.89761735518217,6.51865622935474e-06,0.246431084701735,0.36868475581981,1,Tumour,1h
ENSMUSG00000022440,C1qtnf6,15,78387546,78407545,-,20000,19.7480246738685,2.50190150364988,4.06701610141745e-06,0.145377707940115,0.703583550125092,1,Tumour,1h
ENSMUSG00000022500,Litaf,16,10757139,10777138,-,20000,140.505737978672,3.33568090214785,2.60903129754151e-08,0.58416360956261,0.0296359996610737,1,Tumour,1h
ENSMUSG00000022529,Zfp263,16,3568646,3588645,+,20000,541.350175378178,1.70669543188877,NA,-0.158069650788498,0.384220804888122,1,Tumour,1h
ENSMUSG00000022661,Cd200,16,45182498,45202497,-,20000,33.1526138302013,2.22853096230011,2.21803730039304e-06,-0.10878215863111,0.834557997862927,1,Tumour,1h
ENSMUSG00000022799,Arhgap31,16,38398702,38418701,-,20000,119.892649680741,0.438699382276302,0.292265304249694,1.24925983968855,0.00694848853254588,1,Tumour,1h
ENSMUSG00000022994,Adcy6,15,98468805,98487853,-,19049,58.2688177606103,1.9145414707667,2.86452659826356e-07,0.784481921320832,0.0022035058439225,1,Tumour,1h
ENSMUSG00000023039,Krt7,15,101328195,101345624,+,17430,107.101159408135,2.8898193393083,5.9208697064162e-07,-0.0617388807425781,0.922544975805658,1,Tumour,1h
ENSMUSG00000023045,Soat2,15,102071905,102091904,+,20000,8.4172249603832,0.128073686854886,0.895370600463406,0.554521684340432,0.57547600029255,1,Tumour,1h
ENSMUSG00000023349,Clec4n,6,123223979,123239075,+,15097,50.6624058355028,3.90476333248508,NA,0.807746981827422,0.20995591465609,1,Tumour,1h
ENSMUSG00000023764,Sfi1,11,3061850,3081849,-,20000,117.873784221738,1.37576751002702,0.000651077795530621,0.544127193054623,0.0101889943572493,1,Tumour,1h
ENSMUSG00000023912,Slc25a27,17,43941158,43952781,-,11624,27.4969117277186,2.21540104058866,5.65658509462205e-06,1.00533164405316,0.00326554254576996,1,Tumour,1h
ENSMUSG00000023987,Pgc,17,48045408,48065407,+,20000,364.241405556478,2.27709657302277,5.0014633112671e-07,-1.40152715452202,0.00150035344374975,1,Tumour,1h
ENSMUSG00000024143,Rhoq,17,87307498,87327497,+,20000,87.1080378535034,1.93180980928892,2.11021075313555e-07,0.375003874280857,0.189197787710677,1,Tumour,1h
ENSMUSG00000024260,Sap130,18,31856115,31876114,+,20000,106.467965448376,1.19076422375126,0.00277412136016928,0.369683118121497,0.402760516202656,1,Tumour,1h
ENSMUSG00000024436,Mrps18b,17,36208324,36221270,-,12947,255.665876630482,1.48435099202204,8.3865501337709e-06,-1.19608074587664,1.83379877808923e-05,1,Tumour,1h
ENSMUSG00000024725,Ostf1,19,18536692,18556691,-,20000,41.8064498249323,2.80073086933787,5.10548656980948e-07,-1.26011262490861,0.00177708309249571,1,Tumour,1h
ENSMUSG00000024731,Ms4a10,19,10926631,10939656,-,13026,54.8950634355977,2.11671985846607,7.68458617426234e-06,-0.658868431158354,NA,1,Tumour,1h
ENSMUSG00000024782,Ak3,19,28978233,28998232,-,20000,1008.81484103944,1.25450253401718,3.73138236553011e-07,-0.504316446046161,0.00855089605967194,1,Tumour,1h
ENSMUSG00000024816,Frmd8,19,5879730,5899729,-,20000,9303.0606450326,2.65674182161003,2.27813179420496e-06,0.0589200741803387,0.785241639995351,1,Tumour,1h
ENSMUSG00000025058,Tasl,X,84935106,84955105,+,20000,20.4618472630682,3.3412370360097,2.74704580191984e-06,0.921102871545691,0.0603500168066173,1,Tumour,1h
ENSMUSG00000025076,Casp7,19,56430777,56450071,+,19295,120.375057392579,2.12142927104709,2.1606495631074e-06,-0.0932792299905863,0.676882186694326,1,Tumour,1h
ENSMUSG00000025142,Aspscr1,11,120600274,120604750,+,4477,1601.52311276346,2.04638141125287,1.85271765686291e-06,-0.629141863593815,0.0123399244317047,1,Tumour,1h
ENSMUSG00000025280,Polr3a,14,24478764,24498763,-,20000,274.962444493765,0.68736192812265,0.0859833039672333,0.271943669004859,0.288151475342391,1,Tumour,1h
ENSMUSG00000025287,Acot9,X,154080651,154100650,+,20000,135.613692720554,2.01897507747871,7.84181209835212e-07,-1.01601287614953,0.00374119377603636,1,Tumour,1h
ENSMUSG00000025316,Banp,8,122755998,122775997,+,20000,25.6645923733706,3.26964557186367,8.33477437633912e-06,0.354880734733098,0.206431288209765,1,Tumour,1h
ENSMUSG00000025371,Chmp6,11,119810375,119830374,+,20000,52.9666158286363,1.9046664214988,2.2211380523865e-06,-1.03988355752242,1.98095164295813e-05,1,Tumour,1h
ENSMUSG00000025804,Ccr1,9,123742161,123762160,-,20000,47.7613151469964,4.06621759984026,3.228417825481e-08,0.247082534486818,0.710006416414267,1,Tumour,1h
ENSMUSG00000025821,Zfp282,6,47885420,47897409,+,11990,117.070198165863,2.40052115809994,4.97647879203215e-07,0.470908835083377,0.121383890574672,1,Tumour,1h
ENSMUSG00000025887,Casp12,9,5373033,5393032,+,20000,13.8814503749033,3.41550621281958,2.42332143013546e-06,0.0921182707743365,0.868792996285535,1,Tumour,1h
ENSMUSG00000025893,Kbtbd3,9,4331712,4351711,+,20000,124.859485803149,1.70845200380427,5.11758931075936e-07,-0.695768533070243,0.09346042231418,1,Tumour,1h
ENSMUSG00000026135,Zfp142,1,74585585,74605584,-,20000,85.2829571885355,1.87544703672033,5.93017657846929e-06,0.981478750987477,0.0341443616051408,1,Tumour,1h
ENSMUSG00000026271,Gpr35,1,92914114,92934055,+,19942,73.0483234391984,3.43535644242711,5.34673410061085e-09,1.51356211215824,0.00101181075468176,1,Tumour,1h
ENSMUSG00000026273,Mterf4,1,93208927,93228926,-,20000,294.560238588853,2.11169965732381,1.18466437479664e-06,-0.737193232570109,0.000516485083599712,1,Tumour,1h
ENSMUSG00000026285,Pdcd1,1,93946027,93966026,-,20000,26.8192151907063,3.07201295653976,5.85171686253653e-07,0.885256527266281,0.126544276935469,1,Tumour,1h
ENSMUSG00000026305,Lrrfip1,1,91045038,91065037,+,20000,301.674461631898,1.96283181935302,8.83917061100715e-07,0.0014253521142489,0.996650785454672,1,Tumour,1h
ENSMUSG00000026473,Glul,1,153785470,153805469,+,20000,29.9188859242726,1.37047072544215,0.0116322776815016,-0.700882596894036,0.00244575651280489,1,Tumour,1h
ENSMUSG00000026639,Lamb3,1,193026187,193046186,+,20000,167.413745451301,2.59466742989259,8.10800798575566e-06,0.50129061614307,0.219209970173297,1,Tumour,1h
ENSMUSG00000026701,Prdx6,1,161047682,161067681,-,20000,55.2614076026641,1.98032748646487,8.13440859298411e-07,-0.294664888496211,0.171435356617153,1,Tumour,1h
ENSMUSG00000026858,Miga2,2,30275532,30282265,+,6734,54.0258045352702,1.62291681971906,7.43828517964159e-06,0.369387201401391,0.0698951338470998,1,Tumour,1h
ENSMUSG00000026918,Brd3,2,27317046,27335611,-,18566,173.669387017545,2.38337001129049,4.01080894625098e-06,0.201570483670726,0.516713329869705,1,Tumour,1h
ENSMUSG00000027164,Traf6,2,101532015,101552014,+,20000,43.8828514675547,0.709703187061735,0.0707697114701999,0.135441362384476,0.572814892316819,1,Tumour,1h
ENSMUSG00000027173,Depdc7,2,104542502,104552128,-,9627,2.13174565963144,-2.13736610506253,0.131914441449593,0.000708790552708636,0.999250183578986,1,Tumour,1h
ENSMUSG00000027215,Cd82,2,93229456,93249455,-,20000,36.0012736643387,2.43513001641964,3.9073929270213e-06,0.335439187262876,0.43264545501924,1,Tumour,1h
ENSMUSG00000027514,Zbp1,2,173028405,173048404,-,20000,148.13838360759,3.56597733403842,2.53407160343178e-08,0.611268538884701,0.0817855657024843,1,Tumour,1h
ENSMUSG00000027582,Zgpat,2,181022588,181023027,+,440,118.816109543638,1.27689927493749,8.01527728225884e-05,0.807360501250757,0.00123589436676565,1,Tumour,1h
ENSMUSG00000027667,Zfp639,3,32574983,32583613,+,8631,177.40136733478,0.220360769962311,0.353645948039876,-1.06853781752484,0.000169958940003227,1,Tumour,1h
ENSMUSG00000027829,Ccnl1,3,65833572,65853571,-,20000,131.730280664132,1.03925506115757,0.0076217432831421,-0.0032478749644997,0.989527129872532,1,Tumour,1h
ENSMUSG00000027855,Sycp1,3,102705815,102725814,-,20000,542.774563162772,2.51975443741213,8.09974486267981e-09,1.20567183986612,NA,1,Tumour,1h
ENSMUSG00000027857,Tshb,3,102664714,102684713,-,20000,97.813530751965,2.99421491559749,6.07004686285964e-08,0.967759182248092,0.0182170684141616,1,Tumour,1h
ENSMUSG00000027878,Notch2,3,98057678,98067975,+,10298,119.283391609064,2.33133006871438,5.39470108042091e-09,0.988578478650279,0.000903408352565254,1,Tumour,1h
ENSMUSG00000027952,Pmvk,3,89376321,89396320,+,20000,16.6086356476522,2.71549427170164,8.33176914053841e-07,-1.32432609534399,7.4270840234078e-06,1,Tumour,1h
ENSMUSG00000027995,Tlr2,3,83723579,83743578,-,20000,67.2408688144532,2.85385949073229,4.15878887007276e-07,0.463144567031705,0.188082874119478,1,Tumour,1h
ENSMUSG00000028173,Wls,3,159641660,159661659,+,20000,114.913919183937,-0.277794354638556,0.28327841570206,-1.07153819444386,0.000252717000312333,1,Tumour,1h
ENSMUSG00000028550,Atg4c,4,99148025,99168024,+,20000,247.901335542526,2.71972547193428,1.24087644206764e-06,0.237087735555758,0.413947804139509,1,Tumour,1h
ENSMUSG00000028639,Ybx1,4,119115178,119135177,-,20000,203.376033443316,1.71960591467066,3.54763209474349e-07,-1.14704069061289,0.000182195931571707,1,Tumour,1h
ENSMUSG00000028688,Toe1,4,116641199,116661198,-,20000,54.7316052370836,0.608865200154306,0.0288857801218681,-0.769712546343451,6.59644888269338e-05,1,Tumour,1h
ENSMUSG00000028730,Cfap57,4,118400926,118411747,-,10822,4.42073013011738,1.51969786654017,0.104941311788025,1.07234543948124,NA,1,Tumour,1h
ENSMUSG00000028796,Phc2,4,128646675,128653050,+,6376,42.6317970788513,1.82205802640192,2.64441196578203e-06,-0.172662597281984,0.353200841674925,1,Tumour,1h
ENSMUSG00000029090,Adgra3,5,50097298,50117297,-,20000,333.557916072133,1.90639369456559,0.00026262627250786,0.0851104358092391,0.773634276551645,1,Tumour,1h
ENSMUSG00000029127,Zbtb49,5,38337424,38357423,-,20000,17.4458088789199,1.31028245189241,0.00474315582955374,0.243437929459958,0.257499617809825,1,Tumour,1h
ENSMUSG00000029128,Rab28,5,41762319,41782318,-,20000,59.7484628376602,1.71852798547372,2.71775137669467e-06,-0.839957819215456,0.000407075446452709,1,Tumour,1h
ENSMUSG00000029149,Krtcap3,5,31410542,31430541,+,20000,537.020715139201,2.19148551609799,1.62516060615104e-06,-0.846957786919601,0.0134181483765478,1,Tumour,1h
ENSMUSG00000029177,Cenpa,5,30832175,30852174,+,20000,86.9766550692954,1.48107237826815,9.16414452195913e-05,-1.22944695998062,3.98636644562945e-05,1,Tumour,1h
ENSMUSG00000029338,Antxr2,5,98043232,98063231,-,20000,87.2245445968695,3.03308975773022,1.68546667387997e-06,0.773807365435467,0.0931414752513727,1,Tumour,1h
ENSMUSG00000029372,Ppbp,5,90917923,90920293,+,2371,3.85866834279524,3.01527278441484,NA,0.372994386497691,NA,1,Tumour,1h
ENSMUSG00000029416,Slc15a4,5,127652728,127672727,-,20000,226.112803167384,1.96142147043417,1.43063158594419e-06,0.181473989464574,0.401508506452696,1,Tumour,1h
ENSMUSG00000029557,Mrm2,5,140307308,140313428,-,6121,44.0560888391085,0.0259524760597727,0.946759769923086,-1.46335381047564,4.14891997576216e-05,1,Tumour,1h
ENSMUSG00000029663,Gngt1,6,3997437,4003903,+,6467,0.78425771843821,1.45776813597509,NA,0.495273188392617,NA,1,Tumour,1h
ENSMUSG00000030019,Fbxl14,6,119459592,119479591,+,20000,81.3170738013986,1.493155330644,5.56283071815055e-05,0.47912119549265,0.110712333650605,1,Tumour,1h
ENSMUSG00000030047,Arhgap25,6,87415527,87435526,-,20000,10.5229961220726,4.06156763996285,2.16380871940556e-06,1.19220251725352,0.00179837580757922,1,Tumour,1h
ENSMUSG00000030157,Clec2d,6,129163498,129183497,+,20000,48.506943588539,2.90641403366983,4.73753205481853e-06,0.0331678567471272,0.957054981888079,1,Tumour,1h
ENSMUSG00000030161,Gabarapl1,6,129519310,129539309,+,20000,101.011046346158,1.73209506361579,7.58212804107489e-06,-0.974183788934539,0.000627854948453381,1,Tumour,1h
ENSMUSG00000030292,Smco2,6,146772905,146790086,+,17182,56.5660970269455,-0.114477959161358,0.756481927906368,0.574515129590412,0.789421884286609,1,Tumour,1h
ENSMUSG00000030341,Tnfrsf1a,6,125339448,125359447,+,20000,161.497310251201,1.03496810019319,0.00246018375182074,0.459857628950888,0.201910084527601,1,Tumour,1h
ENSMUSG00000030469,Zfp719,7,43242660,43256648,+,13989,151.17451614875,1.18657723395797,0.000199400433391215,-0.787835647390615,0.00158524969706396,1,Tumour,1h
ENSMUSG00000030604,Zfp626,7,27522342,27538031,+,15690,214.648166776318,2.39676404398255,2.82017472518615e-07,-0.567709500564497,0.0268570611736433,1,Tumour,1h
ENSMUSG00000030671,Pde3b,7,114138487,114158486,+,20000,8.59756464037007,3.07827904064305,0.00220000257251651,1.20360435015408,0.0420946107765891,1,Tumour,1h
ENSMUSG00000030688,Stard10,7,100995834,101015833,+,20000,122.383029093381,2.42243346573905,1.02841159380282e-06,-0.966362703999332,0.000671542527410489,1,Tumour,1h
ENSMUSG00000030768,Disp1,1,182847830,182867829,-,20000,29.5704741683243,2.38479756164252,5.28805968611348e-06,0.385025601470874,0.283769434313562,1,Tumour,1h
ENSMUSG00000030788,Rnf141,7,110392738,110412737,-,20000,63.0913921154537,1.76892544365241,5.98581621265172e-06,-0.595951753085801,0.0181981723133481,1,Tumour,1h
ENSMUSG00000030929,Eri2,7,119363054,119383053,-,20000,118.183568120745,1.9370460769087,1.74096641704812e-07,-1.04020416927575,4.42011223737066e-06,1,Tumour,1h
ENSMUSG00000031295,Phka2,X,159374138,159394137,+,20000,229.727516691259,1.44005328486192,7.0960802221215e-06,0.110621058683,0.528725470482924,1,Tumour,1h
ENSMUSG00000031504,Rab20,8,11483518,11503517,-,20000,173.531837825898,1.49574536579948,0.00622505980841308,0.552471116465694,0.161718099953199,1,Tumour,1h
ENSMUSG00000031575,Ash2l,8,26286024,26306023,-,20000,387.644828111762,0.497851217344148,0.0815010019925743,-0.886024318488178,0.00111316711813727,1,Tumour,1h
ENSMUSG00000031617,Tmem184c,8,78302611,78322610,-,20000,87.010494958896,-0.112115362798029,0.744881922518204,-0.902297659497718,0.000148720194148044,1,Tumour,1h
ENSMUSG00000031729,Ist1,8,110377957,110397956,-,20000,202.051556423281,1.72171118005783,3.29336066639582e-05,-0.466521263833758,0.0113051518866191,1,Tumour,1h
ENSMUSG00000031813,Mvb12a,8,72000671,72020670,+,20000,31.0115501731358,1.46577705382912,0.000586704621128052,-1.22143225529806,2.97768771442403e-06,1,Tumour,1h
ENSMUSG00000031962,Cdh15,8,123594137,123614136,+,20000,225.45992223972,1.91647895022301,4.759097397576e-06,-1.1672230115233,0.0419935119282755,1,Tumour,1h
ENSMUSG00000032000,Birc3,9,7837059,7848699,-,11641,166.541474532775,1.56792051553365,0.000411687028239995,1.01934249402025,0.0108231605114386,1,Tumour,1h
ENSMUSG00000032300,1700017B05Rik,9,57140400,57160399,-,20000,102.750031377407,3.0416478101329,4.32472814137758e-08,1.1057751002035,0.000392109512559674,1,Tumour,1h
ENSMUSG00000032590,Apeh,9,107956501,107962611,-,6111,54.3170939692785,1.79403928188756,5.63956682010245e-06,0.269203970965384,0.168854572530559,1,Tumour,1h
ENSMUSG00000032733,Snx33,9,56804477,56824476,-,20000,295.331681560943,1.91372643512053,2.59039992827668e-07,0.460883321118031,0.00580573738425829,1,Tumour,1h
ENSMUSG00000032870,Smap2,4,120808897,120825513,-,16617,60.0220105760156,2.56342611604707,1.07312302455337e-08,0.809361513324986,0.012451761859463,1,Tumour,1h
ENSMUSG00000033319,Fem1c,18,46614813,46634812,-,20000,748.857337463427,2.4385504077006,3.29514412751907e-07,0.332564270192873,0.140279815120579,1,Tumour,1h
ENSMUSG00000033355,Rtp4,16,23432973,23452972,+,20000,32.8138966384,2.32908077367908,1.75385570079889e-07,-0.404006183267114,0.259394343025666,1,Tumour,1h
ENSMUSG00000033446,Lpar6,14,73480735,73500734,+,20000,64.6005663900821,1.4606854519056,3.68041970357905e-08,-0.105945001788951,0.663807069645771,1,Tumour,1h
ENSMUSG00000033554,Dph5,3,115722982,115742981,+,20000,309.05455513845,0.898502465599814,0.000371996163958763,-0.386348568620166,0.0570934105544719,1,Tumour,1h
ENSMUSG00000033819,Ppp1r16a,15,76579120,76580932,+,1813,79.6989026768885,1.8205115708226,5.83882943960374e-05,0.551788491288144,0.0129405211968628,1,Tumour,1h
ENSMUSG00000033855,Ston1,17,88956125,88976087,+,19963,37.9393357379315,2.59629667420062,1.62279861345227e-06,0.527077313465757,0.0652926671056484,1,Tumour,1h
ENSMUSG00000033972,Zfp944,17,22536970,22556969,-,20000,198.62896093477,2.90278598537004,2.55083791173948e-09,-1.20336588613324,9.34536591210699e-07,1,Tumour,1h
ENSMUSG00000034171,Faah,4,115833866,115853865,-,20000,24.0572467470037,3.85384247682745,6.0935304255093e-07,0.816172389393238,0.0297520316228098,1,Tumour,1h
ENSMUSG00000034216,Vps18,2,119128935,119148934,+,20000,51.7561571304099,1.88768331952146,0.000298775784592292,0.223009708303602,0.253905510161027,1,Tumour,1h
ENSMUSG00000034278,Dnajc17,2,118987516,119002980,-,15465,12.7659648128972,-2.04688673687293,0.000807808595479031,-1.00631041886982,0.000557203595684731,1,Tumour,1h
ENSMUSG00000034459,Ifit1,19,34627410,34647409,+,20000,173.566308042396,2.26212189626882,1.21848798021591e-06,0.936289086671783,0.0245640891776511,1,Tumour,1h
ENSMUSG00000034575,Tent4a,13,69626078,69646077,-,20000,62.2048201921937,1.99465563084596,7.35563402692007e-06,0.366814588799589,0.144148130194456,1,Tumour,1h
ENSMUSG00000034620,Rxylt1,10,121894019,121914018,-,20000,1042.25990153679,2.72603897719848,7.67493298745795e-09,-0.699076224884068,0.00109192572222504,1,Tumour,1h
ENSMUSG00000034765,Dusp5,19,53530863,53550862,+,20000,55.3169346097836,2.71915258863028,1.99941185227911e-06,0.620289596698859,0.270345249101367,1,Tumour,1h
ENSMUSG00000034807,Colgalt1,8,72077556,72097555,+,20000,94.5560730635958,1.24696777227227,6.16945292146348e-06,-0.509467436498951,0.0131016435178474,1,Tumour,1h
ENSMUSG00000035126,Dnai4,4,102884040,102895265,-,11226,40.8261533138967,1.98792816071456,4.57540062625885e-06,0.41834205475006,0.193970951022366,1,Tumour,1h
