gene_id,gene_name,runon_chr,runon_strand,runon_start,runon_end,runon_base_mean,runon_log2FC,runon_padj,dose_v_0,gene_log2FC,gene_padj
ENSG00000167193,CRK,17,-,1400693,1420692,77.7587868506695,0.67996369836888,0.036623084627438,1000,0.536054361536985,1.21811850463859e-07
ENSG00000167384,ZNF180,19,-,44464443,44474442,50.0629216833988,2.80868708530867,1.87974817237625e-11,1000,0.995222017416428,4.02757071360864e-05
ENSG00000167637,ZNF283,19,+,43852018,43874017,67.9844218618131,1.78113871521824,3.29519270006387e-06,1000,0.996412778406731,2.85375317987978e-06
ENSG00000168214,RBPJ,4,+,26434924,26453923,60.5095223766008,1.1710823528461,0.00560958738928301,1000,0.177550696843223,0.623871251534616
ENSG00000168264,IRF2BP2,1,-,234585269,234604268,198.110050217479,0.790360153080361,2.94594382271863e-05,1000,0.366663132987492,0.0166736536928068
ENSG00000168556,ING2,4,+,183512430,183523429,26.2347762506889,1.16451845024769,0.0602055992639314,1000,0.691107655135347,8.15520761934815e-06
ENSG00000168792,ABHD15,17,-,29546547,29560546,150.556865379023,1.00161497398546,1.13297734512397e-08,1000,0.575867327355311,2.37774544045813e-06
ENSG00000169018,FEM1B,15,+,68295863,68305862,117.335766915437,0.594066974513872,0.00121362846075002,1000,0.730678976547385,1.17873632487714e-10
ENSG00000169047,IRS1,2,-,226718312,226731311,12.4692169717608,2.0491550091197,0.000402147509210826,1000,-0.0917608650243245,0.790657053285175
ENSG00000169252,ADRB2,5,+,148828624,148855623,55.0483783895228,1.11926204630232,0.0111642115470445,1000,-0.44735964038259,0.0121044034903205
ENSG00000169981,ZNF35,3,+,44660792,44670791,170.484943214746,1.63597015583947,7.27008888597086e-16,1000,0.311479003140974,0.0416472978731559
ENSG00000170631,ZNF16,8,-,144919358,144930357,89.767666813071,0.671786089346098,0.0717780414874628,1000,0.250232497342417,0.0526209961182136
ENSG00000170745,KCNS3,2,+,17932959,17943958,41.2916016173825,0.994619445555565,0.113271589342047,1000,0.523460311845602,0.00264465897645974
ENSG00000170846,NA,4,+,6676048,6687047,18.4144200557935,0.859677298083328,0.189447698941937,1000,-0.252092457267729,0.108181676676338
ENSG00000170881,RNF139,8,+,124488619,124505618,224.765922916311,1.29106891677896,6.31780969037377e-14,1000,0.354567503706782,0.000751168989651298
ENSG00000170903,MSANTD4,11,-,105969899,106007898,288.969728570093,1.34660298486745,6.20321291045434e-06,1000,0.690169059350177,0.000574631472405964
ENSG00000171316,CHD7,8,+,60868029,60882028,31.7387364259013,0.587466708880186,0.299598744236131,1000,-0.131756156521144,0.837619156110688
ENSG00000171823,FBXL14,12,-,1555993,1565992,2.51989890386605,2.27067929260074,NA,1000,0.201580548303327,0.383646972647685
ENSG00000172315,TP53RK,20,-,46652365,46684364,121.949172363138,0.633643060562218,0.00396988612265406,1000,0.491654391198371,1.0480921596966e-05
ENSG00000172738,TMEM217,6,-,37202181,37212180,14.568561948763,0.832269072360216,0.188333480054803,1000,-0.694198894052057,2.3701428062795e-06
ENSG00000173166,RAPH1,2,-,203415682,203433681,69.6546919272621,1.0858856116219,0.0231393255078497,1000,0.595815210974155,0.395469007123137
ENSG00000174579,MSL2,3,-,136085917,136148916,238.072417138583,1.34995129346054,1.80092322296716e-07,1000,0.251672836102628,0.0106843342267041
ENSG00000175073,VCPIP1,8,-,66618487,66628486,24.9073188222276,2.35796582242284,9.14229951461567e-07,1000,0.994884938752035,0.00256006604526288
ENSG00000175505,CLCF1,11,-,67354168,67364167,674.44351719448,1.51289006230284,9.17863351800192e-16,1000,-0.10659601638544,0.663871487779692
ENSG00000175697,GPR156,3,-,120153478,120165477,92.5915280709296,1.56291582537223,1.53377913032279e-09,1000,0.476081659108638,0.00983774962922842
ENSG00000176055,MBLAC2,5,-,90446209,90458208,11.2553552642722,0.715639013483842,0.487521932022137,1000,0.561125863894886,0.00904569639762492
ENSG00000176697,BDNF,11,-,27636893,27654892,77.5284703443701,1.65432600432343,6.72981760341967e-06,1000,0.539239977978152,0.000207934775993541
ENSG00000177051,FBXO46,19,-,45700629,45710628,41.7709107482848,1.3474111676723,0.00224388846612649,1000,0.565573832224724,0.0010907422059167
ENSG00000177352,CCDC71,3,-,49151535,49162534,243.239315463261,1.11325461570403,7.6891974954737e-11,1000,0.0503452867970357,0.859416206962239
ENSG00000177706,FAM20C,7,+,260773,274772,11.6454336288753,1.62407144787659,0.0298813190638482,1000,-0.068690185262014,0.714248653029918
ENSG00000178150,ZNF114,19,+,48287609,48297608,975.78055742464,1.66959661336898,5.05261325113363e-33,1000,-0.288980711406926,0.0247375278114347
ENSG00000178229,ZNF543,19,+,57330771,57346770,468.282889138761,1.00612023413274,7.38552595227021e-13,1000,0.17296097509567,0.226704924739055
ENSG00000178913,TAF7,5,-,141304490,141318489,368.088959535391,1.00239509674955,6.5108185077958e-08,1000,0.50613103129444,3.95750773073062e-05
ENSG00000180346,TIGD2,4,+,89114902,89127901,88.4885137274607,0.79684844546326,0.0105424088532404,1000,0.680061870724714,1.33241311803243e-10
ENSG00000180479,ZNF571,19,-,37553260,37564259,77.8331301555741,1.12577923733092,9.44961690016665e-05,1000,0.788186014741941,0.000152543519662423
ENSG00000180543,TSPYL5,8,-,97250488,97273487,49.014928238955,1.19661064307003,0.0068181593023885,1000,-0.0342190370973109,0.962719178379984
ENSG00000180884,ZNF792,19,-,34938354,34956353,180.535445837576,0.966231869947704,0.0175778458766525,1000,0.120359789716453,0.834089741053896
ENSG00000180938,ZNF572,8,+,124979390,124996389,69.2939596789434,0.798084448918393,0.00342041536283586,1000,0.33119924182696,0.041811524501314
ENSG00000181450,ZNF678,1,+,227662462,227690461,87.5192577418118,2.15398745441687,5.73770279036333e-12,1000,0.996200206779353,0.00328775887348236
ENSG00000181751,MACIR,5,+,103278661,103378660,67.421817042331,2.52442350766462,4.1752721683258e-10,1000,0.333523621503665,0.00372056001727598
ENSG00000182022,CHST15,10,-,123971668,124007667,241.859136188045,1.07362934679522,0.0125830734339202,1000,-0.276700247787214,0.00850774932896406
ENSG00000182118,FAM89A,1,-,230990958,231018957,110.718832774893,0.775159012223466,0.000103812834642023,1000,0.302003186545584,0.0581307601357819
ENSG00000182149,IST1,16,+,71931200,71941199,66.6942051697409,1.15485501882138,1.32204645044168e-05,1000,0.106811969804274,0.308521141409712
ENSG00000182253,SYNM,15,+,99135594,99148593,50.5899881184131,0.870719124412705,0.131148621194705,1000,-0.0609325681047084,0.951104217414825
ENSG00000183621,ZNF438,10,-,30831632,30844631,20.5767399453114,1.47291967075634,0.000970140074012859,1000,0.567957006630818,0.0136872526283811
ENSG00000183742,MACC1,7,-,20085655,20134654,89.2382355657789,0.962458197414512,0.0480018378238311,1000,0.793520918661369,0.000142119163895057
ENSG00000183840,GPR39,2,+,132646583,132669582,96.6718762712924,0.853201213889613,0.0125512209615439,1000,0.321574034829237,0.0153725525343911
ENSG00000183891,TTC32,2,-,19865631,19896630,122.692613410075,0.62317025177332,0.0733766858944632,1000,-0.431981957954409,0.00502636201905605
ENSG00000184857,TMEM186,16,-,8783180,8795179,36.113421588422,1.52191967841653,1.58230912056464e-05,1000,-0.971060965364979,0.023756019264189
ENSG00000184992,BRI3BP,12,+,125031232,125057231,82.8226308760266,1.48851584436427,2.61634355583048e-08,1000,0.250643441988252,0.405509940335479
ENSG00000185947,ZNF267,16,+,31917358,31928357,119.662723452354,1.87178596031936,1.10167395340828e-06,1000,1.32234920469161,0.00159322779262622
ENSG00000186212,SOWAHB,4,-,76882152,76894151,84.0013743705667,1.23023588843483,1.31195166381604e-06,1000,0.48320336031017,0.000208968260155764
ENSG00000186272,ZNF17,19,+,57421935,57433934,179.929956508194,1.5016499752389,2.46447000794297e-16,1000,0.236136793299828,0.151418143800608
ENSG00000187134,AKR1C1,10,+,4983284,4994283,19.4106052023851,2.01513053735873,2.78529700319929e-05,1000,0.42449100003972,0.00246449024007404
ENSG00000187566,NHLRC1,6,-,18101440,18120439,57.9392219960937,1.65770537460894,1.17622875604059e-08,1000,0.48015314889407,0.0393907905350011
ENSG00000188215,DCUN1D3,16,-,20841925,20854924,31.6951263676581,1.10051325390629,0.0399151702977026,1000,-0.321886390480541,0.100131769516576
ENSG00000188725,SMIM15,5,-,61143704,61157703,343.505178463022,1.27571462758558,2.16764957779555e-05,1000,0.946140698603781,5.39645207123461e-08
ENSG00000188994,ZNF292,6,+,87265944,87288943,69.0560252613927,1.94876912431355,2.27473589472616e-05,1000,0.835711653598576,0.0519532358340096
ENSG00000189057,FAM111B,11,+,59127413,59137412,205.701872989232,2.26780149652357,1.92399316540397e-14,1000,1.00361699339916,0.0161288265149778
ENSG00000189241,TSPYL1,6,-,116254858,116274857,188.332817657457,1.88725013792013,1.59186743471057e-17,1000,0.172056502429752,0.193731293382792
ENSG00000189431,RASSF10,11,+,13012120,13029119,110.102594566203,0.891746406929298,0.0691718666058307,1000,-0.909182996045665,1.75158096905554e-10
ENSG00000196247,ZNF107,7,+,64711578,64721577,23.7726179126772,2.60460535417973,0.000238787616753851,1000,1.22066914339811,0.00173028156298369
ENSG00000196371,FUT4,11,+,94549896,94566895,48.4610644894414,1.08044745296511,0.00055741970009162,1000,0.25597516941561,0.0471858326371218
ENSG00000196652,ZKSCAN5,7,+,99534701,99550700,174.223890992748,2.01850973541753,4.26170107840095e-32,1000,0.312816719259351,0.00227051654086117
ENSG00000196981,WDR5B,3,-,122400846,122411845,110.852445449964,1.27473429598397,2.47457330525388e-09,1000,0.053098055171561,0.732446488802686
ENSG00000197008,ZNF138,7,+,64833681,64844680,7.38280651078771,0.642595600873103,0.579768144953378,1000,0.95697442624194,0.00356117181568279
ENSG00000197024,ZNF398,7,+,149183043,149195042,354.993756172318,1.70629725760727,2.06614678923316e-12,1000,0.307268500501122,0.391119291544135
ENSG00000197119,SLC25A29,14,-,100276116,100291115,200.957502008691,0.413398950518696,0.0593923516045735,1000,0.281193826187818,0.0951959821933076
ENSG00000197147,LRRC8B,1,+,89597862,89627861,28.9265924964194,1.81792215205897,3.07492972626789e-05,1000,0.555869938291972,0.000762958252486449
ENSG00000197362,ZNF786,7,-,149050641,149069640,202.145239797256,0.970695242090177,2.93484651889635e-06,1000,0.1504277871095,0.27110266645911
ENSG00000198039,ZNF273,7,+,64930982,64944981,219.633822730566,2.08873757006154,2.43869055665223e-20,1000,1.12039773834981,7.72277905892063e-07
ENSG00000198081,ZBTB14,18,-,5279022,5289021,161.709649520887,1.84034748454145,1.45242527753454e-16,1000,0.112585300748386,0.390814221510172
ENSG00000198169,ZNF251,8,-,144710909,144720908,15.8565274355473,1.68339578427153,0.0308274476035048,1000,0.0121234987644746,0.980215221394666
ENSG00000198205,ZXDA,X,-,57816430,57905429,195.705252377401,2.22643091368713,3.66259918848078e-14,1000,-0.143232323732409,0.43242524422129
ENSG00000198799,LRIG2,1,+,113132261,113144260,33.7524074236753,0.798486830775859,0.0613066692653378,1000,0.291565688114449,8.97008599897492e-05
ENSG00000205730,ITPRIPL2,16,+,19121630,19141629,34.1114045289677,0.56367739883308,0.249450462685736,1000,-0.311207713088099,0.0958800717059502
ENSG00000212747,RTL8B,X,-,135006513,135020512,64.1020199580774,1.0339841325525,0.000142783905315669,1000,-0.0270823439607708,0.955162065015017
ENSG00000213096,ZNF254,19,+,24129969,24167968,118.141253824961,1.12755510325943,0.000420025304153064,1000,1.3419649186869,9.32584985888097e-05
ENSG00000236287,ZBED5,11,-,10834706,10852705,139.507627312682,1.349231829887,9.28275684897605e-07,1000,-0.254472834494331,0.265321546752157
ENSG00000243660,ZNF487,10,+,43483182,43495181,41.8564576560022,1.30598063200002,8.03351643171103e-05,1000,0.454509472200298,0.0508320120303672
ENSG00000247626,MARS2,2,+,197708396,197748395,96.5840826580167,1.94645269633792,0.000114768069459544,1000,0.442347395447707,8.55340636727143e-09
ENSG00000254535,PABPC4L,4,-,134144333,134196332,63.0757818263002,1.57626829866704,8.87483912823984e-05,1000,0.508456736808022,0.0785956242582202
ENSG00000256671,LIMS4,2,-,110345883,110445882,4165.85701161164,0.847006059681268,2.74342429468011e-19,1000,0.394944727098097,0.361085277746107
ENSG00000256977,LIMS3,2,+,109925626,110025625,4041.537551089,0.870636893344212,5.70591420187708e-27,1000,-0.0412782755388188,0.984011044130284
ENSG00000261221,ZNF865,19,+,55617270,55628269,60.2656005609604,0.430429114446254,0.255518627712048,1000,-0.334600573161709,0.158962542598755
ENSG00000272602,ZNF595,4,+,88209,102208,460.949204060801,1.70976975642441,1.96544794305716e-32,1000,0.531263139382392,0.00267192514033093
ENSG00000273983,H3C8,6,-,26250918,26270917,563.084887367479,0.398272738151991,0.026679456045733,1000,-0.215864189143537,0.279785760986276
ENSG00000275342,PRAG1,8,-,8303736,8317735,61.0616681468806,1.01445289930482,0.0102152975428879,1000,-0.516692480524573,0.331654248733459
ENSG00000288709,F8A2,X,+,155383802,155417801,80.5308198483342,0.772053256250077,0.0155853108669091,1000,0.60854029057453,2.44908365717643e-05
ENSG00000291237,SOD2,6,-,159605069,159669068,171.716594372623,1.49864350606835,2.67865138886193e-09,1000,0.749052448892332,8.67925627600719e-08
